icao,stand,lat,lon,type
RPLL,77,14.52533056,121.00152500,STAND
RPLL,78,14.52568611,121.00116944,STAND
RPLL,79,14.52604722,121.00081944,STAND
RPLL,8,14.50420000,121.00566389,STAND
RPLL,80,14.52640833,121.00083611,STAND
RPLL,9,14.50455556,121.00481944,STAND
RPLL,A1,14.52027500,121.00447222,STAND
RPLL,A10,14.51957222,121.00578889,STAND
RPLL,A1L,14.52020278,121.00454167,STAND
RPLL,A2,14.52007222,121.00467778,STAND
RPLL,A3,14.51987500,121.00488056,STAND
RPLL,A3R,14.51992222,121.00483611,STAND
RPLL,A4,14.51967222,121.00508611,STAND
RPLL,A4L,14.51965833,121.00509444,STAND
RPLL,A5,14.51946944,121.00528889,STAND
RPLL,A6,14.51898889,121.00552500,STAND
RPLL,A7,14.52048889,121.00486667,STAND
RPLL,A8,14.52018333,121.00517500,STAND
RPLL,A9,14.51987500,121.00548333,STAND
RPLL,B1,14.51191667,121.01975833,STAND
RPLL,B2,14.51213889,121.02019444,STAND
RPLL,B3,14.51237500,121.02061111,STAND
RPLL,J1,14.51291667,121.02030556,STAND
RPLL,J2,14.51285278,121.01991667,STAND
RPLL,J2A,14.51282222,121.01980000,STAND
RPLL,J2B,14.51278056,121.01973333,STAND
RPLL,J2C,14.51275833,121.01969167,STAND
RPLL,J3,14.51275000,121.01953611,STAND
RPLL,J4,14.51256111,121.01922222,STAND
RPLL,J4A,14.51252778,121.01919722,STAND
RPLL,J5,14.51278889,121.01969167,STAND
RPMD,1,7.13109444,125.64723889,STAND
RPMD,1A,7.13106111,125.64726944,STAND
RPMD,2,7.13078056,125.64688889,STAND
RPMD,2B,7.13074444,125.64691667,STAND
RPMD,3,7.13049722,125.64637500,STAND
RPMD,3A,7.13048611,125.64638333,STAND
RPMD,3B,7.13046667,125.64640000,STAND
RPMD,3C,7.13042222,125.64643889,STAND
RPMD,4,7.13006667,125.64587222,STAND
RPMD,4A,7.13005556,125.64588333,STAND
RPMD,4B,7.13003611,125.64589722,STAND
RPMD,4C,7.12999167,125.64593889,STAND
RPMD,5,7.12963611,125.64537222,STAND
RPMD,5A,7.12962500,125.64538333,STAND
RPMD,5B,7.12956111,125.64543889,STAND
RPMD,6,7.12916111,125.64503056,STAND
RPMD,7,7.12887778,125.64464444,STAND
RPMD,7A,7.12884444,125.64467500,STAND
RPMD,8,7.12854722,125.64418611,STAND
RPMD,8A,7.12850833,125.64421667,STAND
RPMD,8B,7.12847500,125.64424722,STAND
RPMD,9,7.12811944,125.64368889,STAND
RPMD,9A,7.12808056,125.64371944,STAND
RPMD,9B,7.12804722,125.64375000,STAND
RPMR,1,6.05911111,125.09952778,STAND
RPMR,2,6.05855556,125.09972222,STAND
RPMR,3,6.05780556,125.09980556,STAND
RPMR,4,6.05713889,125.09988889,STAND
RPMR,5,6.05647222,125.10000000,STAND
RPMR,6,6.05569444,125.10008333,STAND
RPMR,7,6.05513889,125.10002778,STAND
RPMS,1,9.76018056,125.48185000,STAND
RPMS,2,9.76081111,125.48183056,STAND
RPMS,3,9.76152778,125.48181111,STAND
RPMS,4,9.76019167,125.48189722,STAND
RPSP,3X,9.56854167,123.77141389,STAND
RPSP,3Y,9.56848889,123.77150000,STAND
RPSP,4,9.56885556,123.77160000,STAND
RPSP,4A,9.56878611,123.77145556,STAND
RPSP,4B,9.56880000,123.77145278,STAND
RPSP,5W,9.56920278,123.77173611,STAND
RPSP,5X,9.56916944,123.77178889,STAND
RPSP,5Y,9.56913889,123.77184444,STAND
RPSP,5Z,9.56911944,123.77187500,STAND
RPSP,6,9.56948611,123.77197778,STAND
RPSP,6A,9.56941667,123.77183056,STAND
RPSP,6B,9.56943056,123.77182778,STAND
RPSP,7W,9.56983333,123.77211111,STAND
RPSP,7X,9.56980000,123.77216667,STAND
RPSP,7Y,9.56976944,123.77222222,STAND
RPSP,7Z,9.56975000,123.77225000,STAND
RPSP,8,9.57011667,123.77235278,STAND
RPSP,8A,9.57004722,123.77220833,STAND
RPSP,8B,9.57006111,123.77220556,STAND
RPSP,9X,9.57043056,123.77254167,STAND
RPSP,9Y,9.57038056,123.77262778,STAND
RPVA,1,11.22589167,125.02636667,STAND
RPVA,2,11.22638333,125.02639722,STAND
RPVA,3,11.22685833,125.02641111,STAND
RPVA,4,11.22745833,125.02645556,STAND
RPVB,1,10.77714444,123.01581389,STAND
RPVB,2,10.77683611,123.01563333,STAND
RPVB,3,10.77642500,123.01539167,STAND
RPVB,3Y,10.77646944,123.01531111,STAND
RPVB,4,10.77601389,123.01515278,STAND
RPVB,5,10.77570278,123.01497222,STAND
RPVE,10,11.92521944,121.96309444,STAND
RPVE,11,11.92489167,121.96326389,STAND
RPVE,12,11.92456667,121.96343333,STAND
RPVE,2,11.92696667,121.96478889,STAND
RPVE,3,11.92680278,121.96445833,STAND
RPVE,4,11.92663611,121.96412500,STAND
RPVE,5,11.92646944,121.96379444,STAND
RPVE,6,11.92630278,121.96346389,STAND
RPVE,7,11.92613889,121.96313056,STAND
RPVE,8,11.92597222,121.96280000,STAND
RPVE,9,11.92554444,121.96292500,STAND
RPVI,1,10.83248611,122.49692500,STAND
RPVI,2,10.83195556,122.49668889,STAND
RPVI,2BX,10.83171944,122.49672778,STAND
RPVI,2BY,10.83168611,122.49682222,STAND
RPVI,3,10.83158611,122.49674167,STAND
RPVI,3B,10.83145556,122.49654167,STAND
RPVI,4X,10.83111667,122.49653611,STAND
RPVI,4Y,10.83108333,122.49663056,STAND
RPVI,5B,10.83085278,122.49631667,STAND
RPVI,5X,10.83050278,122.49636944,STAND
RPVI,5Y,10.83048889,122.49641111,STAND
RPVI,6X,10.82996944,122.49626667,STAND
RPVI,6Y,10.82999167,122.49597778,STAND
RPVI,7,10.82977500,122.49592222,STAND
RPVK,1A,11.68409167,122.37901111,STAND
RPVK,1B,11.68380278,122.37926667,STAND
RPVK,2A,11.68449167,122.37947500,STAND
RPVK,2B,11.68409444,122.37958056,STAND
RPVK,3A,11.68490278,122.37995000,STAND
RPVK,3AA,11.68510000,122.38052222,STAND
RPVK,3AB,11.68495556,122.38065000,STAND
RPVK,3B,11.68452500,122.38004722,STAND
RPVK,4A,11.68548611,122.38100833,STAND
RPVK,4B,11.68485556,122.38115556,STAND
RPVK,5A,11.68584167,122.38142500,STAND
RPVK,5B,11.68539167,122.38153333,STAND
RPVK,6A,11.68619444,122.38184167,STAND
RPVK,6B,11.68583889,122.38193333,STAND
RPVM,11,10.31343056,123.97996944,STAND
RPVM,11A,10.31362500,123.98003611,STAND
RPVM,12,10.31366389,123.98020278,STAND
RPVM,13,10.31396667,123.98050556,STAND
RPVM,13A,10.31415556,123.98057222,STAND
RPVM,14,10.31420000,123.98074167,STAND
RPVM,15,10.31450278,123.98104444,STAND
RPVM,15A,10.31467500,123.98111111,STAND
RPVM,16,10.31473611,123.98127778,STAND
RPVM,B1,10.31424444,123.97822778,STAND
RPVM,B2,10.31470556,123.97869722,STAND
RPVM,B3,10.31517500,123.97916389,STAND
RPVM,B4,10.31563333,123.97962500,STAND
RPVM,B5,10.31610278,123.98009444,STAND
RPVM,B6,10.31647778,123.98054167,STAND
RPVM,C1,10.31799167,123.98207778,STAND
RPVM,C12C,10.31374444,123.97771667,STAND
RPVM,C12L,10.31348056,123.97765556,STAND
RPVM,C12R,10.31384167,123.97779167,STAND
RPVM,C13C,10.31278056,123.97733611,STAND
RPVM,C13L,10.31256944,123.97766667,STAND
RPVM,C13R,10.31291111,123.97738056,STAND
RPVM,C14,10.31214167,123.97789444,STAND
RPVM,C15,10.31190278,123.97817500,STAND
RPVM,C16,10.31187222,123.97837500,STAND
RPVM,C17,10.31171111,123.97850000,STAND
RPVM,C18,10.31107778,123.97786389,STAND
RPVM,C19,10.31133333,123.97760278,STAND
RPVM,C1L,10.31790278,123.98179167,STAND
RPVM,C1R,10.31813056,123.98216667,STAND
RPVM,C2,10.31770556,123.98161389,STAND
RPVM,C20,10.31158889,123.97734167,STAND
RPVM,C21,10.31184722,123.97708056,STAND
RPVM,C22,10.31213889,123.97671389,STAND
RPVM,C23,10.31215556,123.97623333,STAND
RPVM,C2L,10.31768333,123.98157222,STAND
RPVM,C3,10.31741667,123.98132222,STAND
RPVM,C3R,10.31746667,123.98135278,STAND
RPVM,C4,10.31713056,123.98103333,STAND
RPVM,C4R,10.31724722,123.98113333,STAND
RPVM,C5R,10.31703056,123.98091389,STAND
RPVM,ISOL,10.30634167,123.97955833,STAND
RPVM,R50,10.31771944,123.98265278,STAND
RPVM,R50L,10.31794167,123.98249444,STAND
RPVM,R50R,10.31768333,123.98275556,STAND
RPVM,R75,10.31192222,123.97583056,STAND
RPVP,1,9.74523611,118.74914722,STAND
RPVP,2,9.74521667,118.74955278,STAND
RPVP,3,9.74520000,118.74996111,STAND
RPVP,4,9.74515833,118.75059444,STAND
RPVP,5,9.74514722,118.75114167,STAND
RPVP,6,9.74513056,118.75155000,STAND
RPVS,1A,10.76752500,121.93489167,STAND
RPVS,2A,10.76698333,121.93488889,STAND
RPVS,3A,10.76643889,121.93488889,STAND
RPVS,4A,10.76589722,121.93488889,STAND
SAAC,1,-31.30048333,-58.00151111,STAND
SAAC,1A,-31.30043889,-58.00148333,STAND
SAAC,2,-31.30009167,-58.00149722,STAND
SAAC,3,-31.29995833,-58.00118611,STAND
SAAC,3A,-31.30000000,-58.00120833,STAND
SAAP,1,-31.78923333,-60.48324167,STAND
SAAP,2,-31.78980000,-60.48339444,STAND
SAAP,3,-31.78986389,-60.48280278,STAND
SAAP,4,-31.78968611,-60.48277222,STAND
SAAP,5,-31.78950556,-60.48273889,STAND
SAAR,1,-32.91689444,-60.78135556,STAND
SAAR,10,-32.91786944,-60.78152500,STAND
SAAR,1A,-32.91706111,-60.78134722,STAND
SAAR,1B,-32.91661667,-60.78151389,STAND
SAAR,2,-32.91613611,-60.78101389,STAND
SAAR,2A,-32.91630278,-60.78100556,STAND
SAAR,2B,-32.91585833,-60.78116944,STAND
SAAR,3,-32.91537778,-60.78067222,STAND
SAAR,3A,-32.91544444,-60.78068889,STAND
SAAR,3B,-32.91510000,-60.78082778,STAND
SAAR,4,-32.91461944,-60.78032778,STAND
SAAR,4A,-32.91468611,-60.78034722,STAND
SAAR,4B,-32.91434167,-60.78048333,STAND
SAAR,5,-32.91805556,-60.78223056,STAND
SAAR,5A,-32.91551667,-60.78053889,STAND
SAAR,6,-32.91813333,-60.78199444,STAND
SAAR,7,-32.91819167,-60.78172500,STAND
SAAR,8,-32.91773889,-60.78191944,STAND
SAAR,9,-32.91780000,-60.78174167,STAND
SAAV,1,-31.70828333,-60.80621389,STAND
SAAV,2,-31.70874167,-60.80645556,STAND
SAAV,3,-31.70928056,-60.80672778,STAND
SAAV,4,-31.70990556,-60.80689444,STAND
SAAV,H,-31.70800278,-60.80642222,STAND
SABE,1,-34.55599722,-58.41662222,STAND
SABE,10,-34.55792222,-58.41238889,STAND
SABE,11,-34.55814722,-58.41202778,STAND
SABE,12,-34.55837778,-58.41168611,STAND
SABE,13,-34.55861389,-58.41134167,STAND
SABE,14,-34.55886111,-58.41101944,STAND
SABE,15,-34.55909167,-58.41068056,STAND
SABE,16,-34.55932778,-58.41033611,STAND
SABE,17,-34.55960000,-58.40993056,STAND
SABE,18,-34.55997778,-58.40948056,STAND
SABE,19,-34.56038056,-58.40971389,STAND
SABE,2,-34.55621111,-58.41623333,STAND
SABE,20,-34.56024444,-58.40873333,STAND
SABE,21,-34.56045556,-58.40835278,STAND
SABE,23,-34.55945833,-58.41186667,STAND
SABE,24,-34.55923889,-58.41224167,STAND
SABE,25,-34.55902222,-58.41259444,STAND
SABE,26,-34.55859167,-58.41356111,STAND
SABE,27,-34.55849722,-58.41375000,STAND
SABE,28,-34.55830833,-58.41412778,STAND
SABE,29,-34.55815833,-58.41453889,STAND
SABE,3,-34.55652500,-58.41531111,STAND
SABE,30,-34.55796944,-58.41492500,STAND
SABE,31,-34.55780278,-58.41532500,STAND
SABE,32,-34.55544167,-58.41654444,STAND
SABE,32A,-34.55541111,-58.41667778,STAND
SABE,32B,-34.55530556,-58.41718333,STAND
SABE,32CC,-34.55576944,-58.41746667,STAND
SABE,32CP,-34.55522500,-58.41742778,STAND
SABE,33,-34.55496111,-58.41739167,STAND
SABE,33A,-34.55495556,-58.41749167,STAND
SABE,33B,-34.55485278,-58.41799722,STAND
SABE,39,-34.56123333,-58.41534444,STAND
SABE,39A,-34.56130000,-58.41505000,STAND
SABE,3A,-34.55658611,-58.41535833,STAND
SABE,3B,-34.55651389,-58.41571111,STAND
SABE,4,-34.55664167,-58.41480278,STAND
SABE,40,-34.56183611,-58.41441111,STAND
SABE,41,-34.56202500,-58.41405556,STAND
SABE,42,-34.56223056,-58.41369167,STAND
SABE,43,-34.56243333,-58.41332778,STAND
SABE,44,-34.56263611,-58.41296389,STAND
SABE,45,-34.56283889,-58.41260000,STAND
SABE,46,-34.56304444,-58.41223611,STAND
SABE,47,-34.56346944,-58.41146944,STAND
SABE,48,-34.56367500,-58.41110833,STAND
SABE,49,-34.56387778,-58.41074444,STAND
SABE,5,-34.55683333,-58.41438333,STAND
SABE,50,-34.56408333,-58.41038056,STAND
SABE,51,-34.56427778,-58.41001111,STAND
SABE,52,-34.56432778,-58.40962222,STAND
SABE,53,-34.56444167,-58.40941667,STAND
SABE,54,-34.56455556,-58.40921389,STAND
SABE,55,-34.56466944,-58.40900833,STAND
SABE,56,-34.56480556,-58.40872222,STAND
SABE,6,-34.55704444,-58.41392222,STAND
SABE,66,-34.56155278,-58.41560278,STAND
SABE,7,-34.55725278,-58.41353333,STAND
SABE,8,-34.55747222,-58.41312500,STAND
SABE,9,-34.55768889,-58.41273333,STAND
SACO,1,-31.31478333,-64.21191111,STAND
SACO,10,-31.31632778,-64.21038056,STAND
SACO,11,-31.31595278,-64.21037222,STAND
SACO,12,-31.31404167,-64.21029167,STAND
SACO,13,-31.31365000,-64.21029722,STAND
SACO,14,-31.31325556,-64.21030278,STAND
SACO,15,-31.31286111,-64.21031111,STAND
SACO,16,-31.31257222,-64.21031667,STAND
SACO,16A,-31.31231944,-64.21040000,STAND
SACO,17,-31.31240278,-64.21053333,STAND
SACO,18,-31.31235556,-64.21081389,STAND
SACO,19,-31.31235833,-64.21109722,STAND
SACO,1A,-31.31481944,-64.21188333,STAND
SACO,2,-31.31505556,-64.21167222,STAND
SACO,20,-31.31236389,-64.21137778,STAND
SACO,21,-31.31237222,-64.21169444,STAND
SACO,22,-31.31260000,-64.21201944,STAND
SACO,23,-31.31296389,-64.21197222,STAND
SACO,23A,-31.31315556,-64.21189167,STAND
SACO,24,-31.31333056,-64.21196667,STAND
SACO,24A,-31.31374722,-64.21190278,STAND
SACO,25,-31.31369444,-64.21196111,STAND
SACO,26,-31.31408056,-64.21195278,STAND
SACO,26A,-31.31440556,-64.21193611,STAND
SACO,3,-31.31544444,-64.21193056,STAND
SACO,4,-31.31590833,-64.21190556,STAND
SACO,4A,-31.31597778,-64.21190278,STAND
SACO,5,-31.31617778,-64.21178056,STAND
SACO,6,-31.31654722,-64.21180833,STAND
SACO,7,-31.31680556,-64.21173056,STAND
SACO,7A,-31.31651111,-64.21182222,STAND
SACO,8,-31.31706389,-64.21036667,STAND
SACO,9,-31.31666667,-64.21037222,STAND
SADF,1,-34.45546111,-58.58362778,STAND
SADF,1A,-34.45543056,-58.58354722,STAND
SADF,2,-34.45561944,-58.58400000,STAND
SADF,2A,-34.45553889,-58.58380833,STAND
SADF,2B,-34.45565000,-58.58406667,STAND
SADF,3,-34.45577778,-58.58437222,STAND
SADF,3A,-34.45575833,-58.58432500,STAND
SADF,4,-34.45588889,-58.58462778,STAND
SADF,4A,-34.45587222,-58.58459167,STAND
SADF,4B,-34.45590833,-58.58482500,STAND
SADF,H2,-34.45556111,-58.58392778,STAND
SADF,H3,-34.45571944,-58.58430000,STAND
SADF,H4,-34.45586111,-58.58485278,STAND
SADP,1,-34.60555278,-58.60064444,STAND
SADP,10,-34.60923611,-58.60312222,STAND
SADP,11,-34.60910000,-58.60353611,STAND
SADP,12,-34.61051111,-58.60419167,STAND
SADP,13,-34.61065000,-58.60377778,STAND
SADP,14,-34.61078611,-58.60336667,STAND
SADP,2,-34.60633611,-58.60076944,STAND
SADP,3,-34.60824444,-58.60124722,STAND
SADP,4,-34.60894444,-58.60158889,STAND
SADP,5,-34.60950278,-58.60186389,STAND
SADP,6,-34.61065556,-58.60268889,STAND
SADP,7,-34.61052778,-58.60323889,STAND
SADP,8,-34.61039167,-58.60365000,STAND
SADP,9,-34.61025278,-58.60406111,STAND
SAEZ,10,-34.81542500,-58.53947778,STAND
SAEZ,11,-34.81591111,-58.54002778,STAND
SAEZ,11A,-34.81580833,-58.54000278,STAND
SAEZ,11B,-34.81618333,-58.54004444,STAND
SAEZ,12,-34.81646389,-58.54064167,STAND
SAEZ,13,-34.81667500,-58.54083889,STAND
SAEZ,14,-34.81665000,-58.54162778,STAND
SAEZ,14A,-34.81656111,-58.54152500,STAND
SAEZ,14B,-34.81685000,-58.54186667,STAND
SAEZ,15,-34.81645556,-58.54258889,STAND
SAEZ,15A,-34.81638611,-58.54255278,STAND
SAEZ,15B,-34.81666389,-58.54285833,STAND
SAEZ,16,-34.81630000,-58.54355556,STAND
SAEZ,16A,-34.81619167,-58.54350000,STAND
SAEZ,16B,-34.81648611,-58.54382222,STAND
SAEZ,17,-34.81615556,-58.54450556,STAND
SAEZ,17A,-34.81636667,-58.54435000,STAND
SAEZ,17B,-34.81628611,-58.54478611,STAND
SAEZ,18,-34.81598333,-58.54543611,STAND
SAEZ,18A,-34.81619722,-58.54528056,STAND
SAEZ,18B,-34.81610833,-58.54575000,STAND
SAEZ,19,-34.81665000,-58.54210833,STAND
SAEZ,2,-34.81269167,-58.53822500,STAND
SAEZ,20,-34.81616111,-58.54292778,STAND
SAEZ,22,-34.81479167,-58.53511667,STAND
SAEZ,22A,-34.81460000,-58.53503611,STAND
SAEZ,22B,-34.81499167,-58.53518611,STAND
SAEZ,23,-34.81545833,-58.53544722,STAND
SAEZ,23A,-34.81532222,-58.53535278,STAND
SAEZ,23B,-34.81564444,-58.53554444,STAND
SAEZ,24,-34.81621111,-58.53596667,STAND
SAEZ,24A,-34.81604167,-58.53581667,STAND
SAEZ,24B,-34.81627222,-58.53604722,STAND
SAEZ,25,-34.81678333,-58.53648611,STAND
SAEZ,25A,-34.81663333,-58.53630000,STAND
SAEZ,25B,-34.81692500,-58.53659444,STAND
SAEZ,3,-34.81264444,-58.53772778,STAND
SAEZ,33,-34.79768333,-58.52874722,STAND
SAEZ,33A,-34.79773056,-58.52861667,STAND
SAEZ,33B,-34.79797222,-58.52832778,STAND
SAEZ,34,-34.79840000,-58.52784167,STAND
SAEZ,34A,-34.79821389,-58.52803889,STAND
SAEZ,34B,-34.79845278,-58.52775000,STAND
SAEZ,34C,-34.79869167,-58.52745833,STAND
SAEZ,35,-34.79901944,-58.52707500,STAND
SAEZ,35A,-34.79900000,-58.52709167,STAND
SAEZ,35B,-34.79924444,-58.52679722,STAND
SAEZ,36,-34.79962778,-58.52634444,STAND
SAEZ,36A,-34.79948333,-58.52650556,STAND
SAEZ,36B,-34.79972500,-58.52621944,STAND
SAEZ,37,-34.80011944,-58.52584444,STAND
SAEZ,38,-34.80039167,-58.52547500,STAND
SAEZ,39,-34.80056667,-58.52526389,STAND
SAEZ,4,-34.81314167,-58.53732778,STAND
SAEZ,40,-34.80033611,-58.52495278,STAND
SAEZ,41,-34.80019167,-58.52470000,STAND
SAEZ,42,-34.80002500,-58.52449444,STAND
SAEZ,43,-34.79951111,-58.52515833,STAND
SAEZ,43A,-34.79967500,-58.52500833,STAND
SAEZ,43B,-34.79944722,-58.52528333,STAND
SAEZ,44,-34.79920556,-58.52552500,STAND
SAEZ,44A,-34.79922778,-58.52554167,STAND
SAEZ,45,-34.79888333,-58.52591667,STAND
SAEZ,46,-34.79861944,-58.52625000,STAND
SAEZ,47,-34.79693333,-58.52828333,STAND
SAEZ,5,-34.81343889,-58.53725833,STAND
SAEZ,50,-34.81114444,-58.53682778,STAND
SAEZ,50A,-34.81118333,-58.53679722,STAND
SAEZ,51,-34.81051111,-58.53705000,STAND
SAEZ,51A,-34.81046389,-58.53705000,STAND
SAEZ,51B,-34.81014722,-58.53726667,STAND
SAEZ,52,-34.80987778,-58.53727500,STAND
SAEZ,52A,-34.80990000,-58.53722778,STAND
SAEZ,52B,-34.80955000,-58.53736944,STAND
SAEZ,53,-34.80924444,-58.53749722,STAND
SAEZ,53A,-34.80919167,-58.53749722,STAND
SAEZ,53B,-34.80878333,-58.53771944,STAND
SAEZ,54,-34.80859444,-58.53772500,STAND
SAEZ,54A,-34.80863333,-58.53769444,STAND
SAEZ,54B,-34.80827222,-58.53781944,STAND
SAEZ,55,-34.80793333,-58.53795833,STAND
SAEZ,55A,-34.80791389,-58.53794444,STAND
SAEZ,55B,-34.80742778,-58.53821667,STAND
SAEZ,56,-34.80728611,-58.53818333,STAND
SAEZ,56A,-34.80756944,-58.53818056,STAND
SAEZ,56B,-34.80740833,-58.53812222,STAND
SAEZ,57,-34.80204722,-58.53586111,STAND
SAEZ,58,-34.80184444,-58.53610556,STAND
SAEZ,59,-34.80150278,-58.53568611,STAND
SAEZ,6,-34.81412222,-58.53743889,STAND
SAEZ,60,-34.80170278,-58.53544167,STAND
SAEZ,61,-34.82356944,-58.54218611,STAND
SAEZ,61A,-34.82346389,-58.54206944,STAND
SAEZ,61B,-34.82372222,-58.54238333,STAND
SAEZ,61C,-34.82397778,-58.54269722,STAND
SAEZ,62,-34.82434167,-58.54313056,STAND
SAEZ,62A,-34.82423611,-58.54301111,STAND
SAEZ,62B,-34.82449444,-58.54332778,STAND
SAEZ,62C,-34.82475000,-58.54364167,STAND
SAEZ,63,-34.82511111,-58.54407222,STAND
SAEZ,63A,-34.82500833,-58.54395556,STAND
SAEZ,63B,-34.82526389,-58.54426944,STAND
SAEZ,63C,-34.82552222,-58.54458333,STAND
SAEZ,64,-34.82588333,-58.54501667,STAND
SAEZ,64A,-34.82577778,-58.54490000,STAND
SAEZ,64B,-34.82603611,-58.54521389,STAND
SAEZ,64C,-34.82629167,-58.54552778,STAND
SAEZ,65,-34.82665278,-58.54595833,STAND
SAEZ,65A,-34.82655000,-58.54584167,STAND
SAEZ,65B,-34.82680556,-58.54615556,STAND
SAEZ,65C,-34.82706389,-58.54647222,STAND
SAEZ,66,-34.82742500,-58.54690278,STAND
SAEZ,66A,-34.82731944,-58.54678611,STAND
SAEZ,66B,-34.82757778,-58.54710000,STAND
SAEZ,66C,-34.82783333,-58.54741389,STAND
SAEZ,67,-34.82810556,-58.54733056,STAND
SAEZ,67A,-34.82809167,-58.54772778,STAND
SAEZ,7,-34.81456667,-58.53761944,STAND
SAEZ,70,-34.81228056,-58.53481667,STAND
SAEZ,71,-34.81264444,-58.53481667,STAND
SAEZ,72,-34.81299722,-58.53483889,STAND
SAEZ,73,-34.81313333,-58.53467222,STAND
SAEZ,74,-34.81479167,-58.53511667,STAND
SAEZ,74A,-34.81460000,-58.53503611,STAND
SAEZ,74B,-34.81496111,-58.53516944,STAND
SAEZ,75,-34.81545833,-58.53544722,STAND
SAEZ,75A,-34.81530556,-58.53534444,STAND
SAEZ,75B,-34.81561667,-58.53537778,STAND
SAEZ,76,-34.81621111,-58.53596667,STAND
SAEZ,76A,-34.81605000,-58.53608611,STAND
SAEZ,76B,-34.81636389,-58.53603611,STAND
SAEZ,77,-34.81678333,-58.53648611,STAND
SAEZ,77A,-34.81665833,-58.53632222,STAND
SAEZ,77B,-34.81693333,-58.53646111,STAND
SAEZ,8,-34.81482500,-58.53796389,STAND
SAEZ,9,-34.81479722,-58.53861667,STAND
SAEZ,B1,-34.81082222,-58.53692222,STAND
SAEZ,B2,-34.80919167,-58.53749722,STAND
SAME,1,-32.82686111,-68.79791389,STAND
SAME,10,-32.82803056,-68.79633056,STAND
SAME,10A,-32.82813333,-68.79653889,STAND
SAME,11,-32.82765556,-68.79632222,STAND
SAME,11A,-32.82784444,-68.79653611,STAND
SAME,11B,-32.82755556,-68.79652778,STAND
SAME,12,-32.82728333,-68.79633056,STAND
SAME,12A,-32.82720278,-68.79636389,STAND
SAME,2,-32.82724722,-68.79791944,STAND
SAME,2A,-32.82719722,-68.79788611,STAND
SAME,3,-32.82766944,-68.79793611,STAND
SAME,4,-32.82801944,-68.79793056,STAND
SAME,4A,-32.82797778,-68.79789444,STAND
SAME,5,-32.82840556,-68.79793611,STAND
SAME,5A,-32.82830556,-68.79771389,STAND
SAME,5B,-32.82850000,-68.79771667,STAND
SAME,6,-32.82879167,-68.79794167,STAND
SAME,6A,-32.82869167,-68.79771944,STAND
SAME,6B,-32.82888611,-68.79772222,STAND
SAME,6C,-32.82882500,-68.79791389,STAND
SAME,7,-32.82917778,-68.79794722,STAND
SAME,7A,-32.82907778,-68.79772500,STAND
SAME,7B,-32.82927222,-68.79772778,STAND
SAME,7H,-32.82917778,-68.79765000,STAND
SAME,8,-32.82878611,-68.79635556,STAND
SAME,8A,-32.82886944,-68.79635556,STAND
SAME,8B,-32.82872500,-68.79656389,STAND
SAME,8BH,-32.82871111,-68.79655000,STAND
SAME,9,-32.82840833,-68.79633611,STAND
SAME,9A,-32.82848889,-68.79656111,STAND
SAME,9AH,-32.82842222,-68.79654444,STAND
SAMM,1,-35.48351389,-69.58440833,STAND
SAMM,1A,-35.48365556,-69.58445000,STAND
SAMM,1B,-35.48365278,-69.58415833,STAND
SAMM,2,-35.48319167,-69.58378889,STAND
SAMM,2B,-35.48321389,-69.58435278,STAND
SAMM,3,-35.48297500,-69.58439722,STAND
SAMM,4,-35.48278889,-69.58440556,STAND
SAMM,5,-35.48260000,-69.58442222,STAND
SAMR,1,-34.59118056,-68.39965556,STAND
SAMR,2,-34.59102778,-68.40014444,STAND
SAMR,3,-34.59102778,-68.40047222,STAND
SAMR,4,-34.59079444,-68.40085000,STAND
SAMR,4A,-34.59074444,-68.40091944,STAND
SAMR,4B,-34.59060556,-68.40085278,STAND
SANC,1,-28.59223611,-65.75423333,STAND
SANC,2,-28.59273056,-65.75435000,STAND
SANC,3,-28.59283611,-65.75438889,STAND
SANC,4,-28.59287222,-65.75420000,STAND
SANE,1,-27.75643056,-64.29926111,STAND
SANE,2,-27.75612500,-64.29946389,STAND
SANE,3,-27.75570833,-64.29985556,STAND
SANE,4,-27.75570833,-64.29985556,STAND
SANL,1,-29.38244722,-66.79411389,STAND
SANL,2,-29.38290556,-66.79439444,STAND
SANL,2A,-29.38289722,-66.79418889,STAND
SANL,3,-29.38395833,-66.79480556,STAND
SANL,4,-29.38381389,-66.79464167,STAND
