"ident","type","name","latitude_deg","longitude_deg","iso_country"
"OPMI","medium_airport","Mianwali Air Base","32.56309891","71.5707016","PK"
"OPMJ","medium_airport","Moenjodaro","27.335199","68.143097","PK"
"OPMR","medium_airport","Masroor Air Base","24.89360046","66.938797","PK"
"OPMS","medium_airport","Minhas Air Base","33.86909866","72.40090179","PK"
"OPMT","large_airport","Multan International","30.203199","71.419098","PK"
"OPNH","medium_airport","Shaheed Benazirabad","26.2194","68.390099","PK"
"OPPG","medium_airport","Panjgur","26.9545","64.1325","PK"
"OPPI","medium_airport","Pasni","25.290501","63.3451","PK"
"OPPS","large_airport","Bacha Khan International","33.9939","71.514603","PK"
"OPQT","large_airport","Quetta International","30.2514","66.937798","PK"
"OPRK","medium_airport","Shaikh Zaid","28.38389969","70.27960205","PK"
"OPRN","medium_airport","PAF Base Nur Khan (Benazir Bhutto International)","33.616699","73.099197","PK"
"OPRQ","medium_airport","Rafiqui Air Base","30.75810051","72.28250122","PK"
"OPRS","medium_airport","Risalpur Air Base","34.08110046","71.97260284","PK"
"OPRT","medium_airport","Rawalakot","33.849701","73.798103","PK"
"OPSD","large_airport","Skardu International","35.33866","75.538648","PK"
"OPSF","medium_airport","Faisal Air Base","24.87420082","67.11849976","PK"
"OPSK","medium_airport","Begum Nusrat Bhutto International Sukkur","27.722","68.791702","PK"
"OPSN","medium_airport","Sehwan Sharif","26.473101","67.717201","PK"
"OPSR","medium_airport","Mushaf Air Base","32.04859924","72.66500092","PK"
"OPSS","medium_airport","Saidu Sharif","34.813599","72.352798","PK"
"OPST","large_airport","Sialkot International","32.535941","74.364623","PK"
"OPSU","medium_airport","Sui","28.64509964","69.17690277","PK"
"OPTU","large_airport","Turbat International","25.984767","63.028856","PK"
"OPZB","medium_airport","Zhob","31.35840034","69.46360016","PK"
"ORAA","medium_airport","Al Asad Air Base","33.78559875","42.44120026","IQ"
"ORAT","medium_airport","Al Taqaddum Air Base","33.33810043","43.5970993","IQ"
"ORBD","medium_airport","Balad Southeast / Joint Base Balad","33.940201","44.361599","IQ"
"ORBI","large_airport","Baghdad International / New Al Muthana Air Base","33.262501","44.2346","IQ"
"ORBM","large_airport","Mosul International","36.305801","43.1474","IQ"
"ORER","large_airport","Erbil International","36.236047","43.946615","IQ"
"ORKK","large_airport","Kirkuk International","35.469501","44.3489","IQ"
"ORMM","large_airport","Basra International","30.549101","47.662102","IQ"
"ORNI","large_airport","Al Najaf International","31.991116","44.405019","IQ"
"ORQW","medium_airport","Qayyarah West","35.7672","43.125099","IQ"
"ORSH","medium_airport","Al Sahra Army Air Field","34.673199","43.542999","IQ"
"ORSU","medium_airport","Jalal Talabani International","35.560487","45.315137","IQ"
"ORTF","medium_airport","Tall Afar Army Air Field","36.2831","42.403","IQ"
"ORTI","medium_airport","Al Taji Army Air Field","33.523899","44.256699","IQ"
"ORTL","medium_airport","Ali Air Base","30.935801","46.090099","IQ"
"ORUB","medium_airport","Ubaydah Bin Al Jarrah","32.481998","45.757099","IQ"
"OSAP","large_airport","Aleppo International","36.181262","37.226869","SY"
"OSDI","large_airport","Damascus International","33.41149902","36.5155983","SY"
"OSDZ","medium_airport","Deir ez-Zor","35.2854","40.175999","SY"
"OSKL","medium_airport","Qamishli International","37.020599","41.191399","SY"
"OSLK","medium_airport","Latakia International","35.4011","35.9487","SY"
"OSPR","medium_airport","Palmyra","34.5574","38.316898","SY"
"OTBD","large_airport","Doha International","25.259431","51.565528","QA"
"OTBH","medium_airport","Al Udeid Air Base","25.11730003","51.31499863","QA"
"OTHH","large_airport","Hamad International","25.273056","51.608056","QA"
"OYAA","large_airport","Aden International","12.829564","45.029976","YE"
"OYAT","medium_airport","Ataq","14.5513","46.826199","YE"
"OYGD","medium_airport","Al Ghaydah International","16.193341","52.174186","YE"
"OYHD","medium_airport","Hodeida International","14.752039","42.975969","YE"
"OYRN","large_airport","Riyan International","14.662241","49.375289","YE"
"OYSN","large_airport","Sanaa International","15.4763","44.2197","YE"
"OYSQ","medium_airport","Socotra","12.632093","53.906173","YE"
"OYSY","large_airport","Seiyun Hadhramaut International","15.965887","48.788146","YE"
"OYTZ","medium_airport","Taiz International","13.686","44.139099","YE"
"PAAQ","medium_airport","Warren ""Bud"" Woods Palmer Municipal","61.594898","-149.08901","US"
"PABA","medium_airport","Barter Island Long Range Radar Station","70.134003","-143.582001","US"
"PABE","medium_airport","Bethel","60.77980042","-161.8379974","US"
"PABI","medium_airport","Allen Army Airfield","63.994499","-145.722","US"
"PABR","medium_airport","Wiley Post Will Rogers Memorial","71.285402","-156.766008","US"
"PABV","medium_airport","Birchwood","61.4165","-149.507004","US"
"PACD","medium_airport","Cold Bay","55.207871","-162.725029","US"
"PACL","medium_airport","Clear","64.299738","-149.117432","US"
"PACV","medium_airport","Merle K (Mudhole) Smith","60.491798","-145.477997","US"
"PACZ","medium_airport","Cape Romanzof LRRS","61.78030014","-166.0390015","US"
"PADE","medium_airport","Deering","66.068901","-162.766914","US"
"PADK","medium_airport","Adak","51.883564","-176.642783","US"
"PADL","medium_airport","Dillingham","59.04470062","-158.5050049","US"
"PADQ","medium_airport","Kodiak","57.75","-152.4940033","US"
"PADU","medium_airport","Tom Madsen (Dutch Harbor)","53.89881","-166.544996","US"
"PAED","medium_airport","Elmendorf Air Force Base","61.251709","-149.807097","US"
"PAEH","medium_airport","Cape Newenham LRRS","58.64640045","-162.0630035","US"
"PAEI","medium_airport","Eielson Air Force Base","64.66570282","-147.102005","US"
"PAEM","medium_airport","Emmonak","62.78609848","-164.4909973","US"
"PAEN","medium_airport","Kenai Municipal","60.570946","-151.245174","US"
"PAFA","medium_airport","Fairbanks International","64.815102","-147.856003","US"
"PAFB","medium_airport","Ladd Army Airfield","64.837502","-147.613998","US"
"PAFE","medium_airport","Kake","56.961312","-133.910202","US"
"PAFM","medium_airport","Ambler","67.105529","-157.855339","US"
"PAGA","medium_airport","Edward G. Pitka Sr","64.736198","-156.936997","US"
"PAGK","medium_airport","Gulkana","62.155859","-145.454662","US"
"PAGM","medium_airport","Gambell","63.767694","-171.733303","US"
"PAGS","medium_airport","Gustavus","58.4253006","-135.7070007","US"
"PAHC","medium_airport","Holy Cross","62.18830109","-159.7749939","US"
"PAHL","medium_airport","Huslia","65.697899","-156.350998","US"
"PAHN","medium_airport","Haines","59.243921","-135.523925","US"
"PAHO","medium_airport","Homer","59.644456","-151.479235","US"
"PAII","medium_airport","Egegik","58.184386","-157.374873","US"
"PAIK","medium_airport","Bob Baker Memorial","66.976128","-160.439014","US"
"PAIL","medium_airport","Iliamna","59.754398","-154.910996","US"
"PAIM","medium_airport","Indian Mountain LRRS","65.992798","-153.703995","US"
"PAJN","medium_airport","Juneau International","58.354935","-134.574416","US"
"PAKN","medium_airport","King Salmon","58.677845","-156.651965","US"
"PAKP","medium_airport","Anaktuvuk Pass","68.133598","-151.742996","US"
"PAKT","medium_airport","Ketchikan International","55.35559845","-131.7140045","US"
"PAKW","medium_airport","Klawock","55.579201","-133.076004","US"
"PALU","medium_airport","Cape Lisburne LRRS","68.875099","-166.110001","US"
"PAMC","medium_airport","McGrath","62.95289993","-155.6060028","US"
"PAMR","medium_airport","Merrill Field","61.212792","-149.843988","US"
"PAMY","medium_airport","Mekoryuk","60.372338","-166.269751","US"
"PANC","large_airport","Ted Stevens Anchorage International","61.179004","-149.992561","US"
"PANI","medium_airport","Aniak","61.58160019","-159.5429993","US"
"PANN","medium_airport","Nenana Municipal","64.548772","-149.074516","US"
"PANT","medium_airport","Annette Island","55.037663","-131.572609","US"
"PANV","medium_airport","Anvik","62.646702","-160.190994","US"
"PAOM","medium_airport","Nome","64.5121994","-165.4450073","US"
"PAOR","medium_airport","Northway","62.9613","-141.929001","US"
"PAOT","medium_airport","Ralph Wien Memorial","66.88469696","-162.598999","US"
"PAPB","medium_airport","St George","56.577345","-169.663823","US"
"PAPC","medium_airport","Port Clarence Coast Guard Station","65.25370026","-166.8589935","US"
"PAPG","medium_airport","Petersburg James A Johnson","56.80170059","-132.9450073","US"
"PAPH","medium_airport","Port Heiden","56.957893","-158.630219","US"
"PAPM","medium_airport","Platinum","59.017675","-161.827927","US"
"PAQT","medium_airport","Nuiqsut","70.209999","-151.005998","US"
"PARC","medium_airport","Arctic Village","68.1147","-145.578995","US"
"PARY","medium_airport","Ruby","64.727203","-155.470001","US"
"PASA","medium_airport","Savoonga","63.686401","-170.492996","US"
"PASC","medium_airport","Deadhorse","70.19470215","-148.4649963","US"
"PASD","medium_airport","Sand Point","55.313908","-160.522099","US"
"PASI","medium_airport","Sitka Rocky Gutierrez","57.04710007","-135.3619995","US"
"PASN","medium_airport","St Paul Island","57.166311","-170.222555","US"
"PASV","medium_airport","Sparrevohn LRRS","61.09740067","-155.5740051","US"
"PASX","medium_airport","Soldotna","60.474935","-151.038471","US"
"PASY","medium_airport","Eareckson Air Station","52.71229935","174.1139984","US"
"PATK","medium_airport","Talkeetna","62.32049942","-150.0939941","US"
"PATL","medium_airport","Tatalina LRRS","62.89440155","-155.977005","US"
"PATQ","medium_airport","Atqasuk Edward Burnell Sr Memorial","70.46704","-157.436013","US"
"PAUN","medium_airport","Unalakleet","63.888401","-160.798996","US"
"PAVD","medium_airport","Valdez Pioneer Field","61.132712","-146.246567","US"
"PAWD","medium_airport","Seward","60.130478","-149.418612","US"
"PAWG","medium_airport","Wrangell","56.48429871","-132.3699951","US"
"PAWI","medium_airport","Wainwright","70.638","-159.994995","US"
"PAWS","medium_airport","Wasilla","61.571701","-149.539993","US"
"PAYA","medium_airport","Yakutat","59.508717","-139.660435","US"
"PCIS","medium_airport","Canton Island","-2.76812005","-171.7100067","KI"
"PFYU","medium_airport","Fort Yukon","66.571651","-145.249987","US"
"PGRO","large_airport","Rota International","14.173267","145.241103","MP"
"PGSN","medium_airport","Saipan International","15.119384","145.728848","MP"
"PGUA","medium_airport","Andersen Air Force Base","13.584","144.929998","GU"
"PGUM","large_airport","Guam Antonio B. Won Pat International","13.485","144.797282","GU"
"PGWT","medium_airport","Francisco Manglona Borja / Tinian International","14.999207","145.619355","MP"
"PHBK","medium_airport","Barking Sands","22.0228","-159.785004","US"
"PHHN","medium_airport","Hana","20.795601","-156.014008","US"
"PHIK","medium_airport","Hickam Air Force Base","21.335278","-157.948333","US"
"PHJH","medium_airport","Kapalua","20.9629","-156.673004","US"
"PHJR","medium_airport","Kalaeloa","21.3074","-158.070009","US"
"PHKO","large_airport","Ellison Onizuka Kona International at Keāhole","19.738783","-156.045603","US"
"PHLI","large_airport","Lihue","21.974393","-159.337146","US"
"PHMK","medium_airport","Molokai","21.152901","-157.095993","US"
"PHMU","medium_airport","Waimea Kohala","20.001301","-155.667999","US"
"PHNG","medium_airport","Kaneohe Bay MCAS (Marion E. Carl Field)","21.4505","-157.768005","US"
"PHNL","large_airport","Daniel K. Inouye International","21.318387","-157.92567","US"
"PHNY","medium_airport","Lanai","20.785675","-156.951324","US"
"PHOG","large_airport","Kahului International","20.896263","-156.431837","US"
"PHTO","medium_airport","Hilo International","19.72135","-155.045428","US"
"PKMJ","large_airport","Marshall Islands International","7.06511","171.271656","MH"
"PKWA","medium_airport","Bucholz Army Air Field","8.72012043","167.7319946","MH"
"PLCH","large_airport","Cassidy International","1.986278","-157.350011","KI"
"PMDY","medium_airport","Henderson Field","28.2017","-177.380997","UM"
"PPIZ","medium_airport","Point Lay LRRS","69.732903","-163.005005","US"
"PTKK","large_airport","Chuuk International","7.46187","151.843002","FM"
"PTPN","medium_airport","Pohnpei International","6.985082","158.20992","FM"
"PTRO","large_airport","Palau Roman Tmetuchl International","7.366965","134.544085","PW"
"PTSA","large_airport","Kosrae International","5.35698","162.957993","FM"
"PTYA","large_airport","Yap International","9.49891","138.082993","FM"
"PWAK","medium_airport","Wake Island Airfield","19.282437","166.636637","UM"
"RCAY","medium_airport","Gangshan Air Force Base","22.782499","120.263","TW"
"RCBS","medium_airport","Kinmen","24.4279","118.359001","TW"
"RCDC","medium_airport","Pingtung Air Force Base","22.672579","120.461712","TW"
"RCFG","medium_airport","Matsu Nangan","26.159656","119.958376","TW"
"RCFN","medium_airport","Taitung","22.754856","121.101794","TW"
"RCKH","large_airport","Kaohsiung International","22.577101","120.349998","TW"
"RCKU","medium_airport","Chiayi","23.462577","120.390544","TW"
"RCKW","medium_airport","Hengchun","22.0411","120.730003","TW"
"RCLY","medium_airport","Lanyu","22.02700043","121.5350037","TW"
"RCMQ","large_airport","Taichung International / Ching Chuang Kang Air Base","24.2647","120.621002","TW"
"RCMT","medium_airport","Matsu Beigan","26.22414","120.002679","TW"
"RCNN","large_airport","Tainan International / Tainan Air Base","22.950399","120.206001","TW"
"RCPO","medium_airport","Hsinchu Air Base","24.81800079","120.939003","TW"
"RCQC","large_airport","Penghu Magong","23.568701","119.627998","TW"
"RCQS","medium_airport","Chihhang Air Base","22.7931","121.181999","TW"
"RCSQ","medium_airport","Pingtung Air Force Base North","22.700199","120.482002","TW"
"RCSS","large_airport","Taipei Songshan International","25.067244","121.552822","TW"
"RCTP","large_airport","Taipei Taoyuan International","25.0777","121.233002","TW"
"RCYU","large_airport","Hualien Chiashan","24.023163","121.617991","TW"
"RJAA","large_airport","東京成田 Narita International","35.76858","140.388714","JP"
"RJAF","medium_airport","松本 Matsumoto","36.166801","137.923004","JP"
"RJAH","large_airport","茨城 Ibaraki","36.181456","140.414434","JP"
"RJAK","small_airport","霞ヶ浦 Kasumigaura","36.034698","140.192993","JP"
"RJAM","small_airport","南鳥島 Minami Torishima","24.2897","153.979004","JP"
"RJAN","small_airport","新島 Niijima","34.36940002","139.2689972","JP"
"RJAW","medium_airport","硫黄島 Ioto","24.784153","141.32261","JP"
"RJAZ","small_airport","神津島 Kozushima","34.18999863","139.1340027","JP"
"RJBB","large_airport","大阪関西 Kansai International","34.427299","135.244003","JP"
"RJBD","medium_airport","南紀白浜 Nanki Shirahama","33.66220093","135.3639984","JP"
"RJBE","large_airport","神戸 Kobe","34.632801","135.223999","JP"
"RJBK","small_airport","岡南 Kohnan","34.590801","133.932999","JP"
"RJBT","medium_airport","但馬 Tajima","35.512798","134.787003","JP"
"RJCB","medium_airport","とかち帯広 Tokachi Obihiro","42.73329926","143.2169952","JP"
"RJCC","large_airport","札幌新千歳 Sapporo New Chitose","42.774753","141.690414","JP"
"RJCH","large_airport","函館 Hakodate","41.77","140.822006","JP"
"RJCK","medium_airport","釧路 Kushiro","43.041","144.192993","JP"
"RJCM","medium_airport","女満別 Memanbetsu","43.88059998","144.1640015","JP"
"RJCN","medium_airport","中標津 Nakashibetsu","43.57749939","144.9600067","JP"
"RJCO","medium_airport","札幌丘珠 Sapporo Okadama","43.117447","141.38134","JP"
"RJCR","small_airport","礼文 Rebun","45.45500183","141.0390015","JP"
"RJCS","medium_airport","計根別 Kenebetsu","43.425154","144.741354","JP"
"RJCT","medium_airport","十勝 Tokachi","42.890499","143.158005","JP"
"RJCW","medium_airport","稚内 Wakkanai","45.40420151","141.8009949","JP"
